UserID,Split,City,State,DegreeType,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
1038565,Train,Susanville,CA,1.0,3,4.0,0,0,0
1038597,Train,Pleasant Hill,MO,3.0,2,24.0,1,0,0
1038643,Train,Fort Walton Beach,FL,3.0,7,11.0,0,0,0
1038681,Train,Katy,TX,3.0,3,6.0,1,0,0
1038728,Train,La Jolla,CA,4.0,7,18.0,0,0,0
1038787,Train,Norwalk,CT,1.0,5,11.0,0,0,0
1038794,Train,Rockwall,TX,,2,15.0,0,0,0
1038863,Train,Bloomfield Hills,MI,4.0,4,10.0,0,0,0
1039317,Train,Independence,MO,3.0,1,11.0,0,0,0
1039408,Train,Pensacola,FL,1.0,9,29.0,1,0,0
1039429,Train,Yonkers,NY,1.0,5,6.0,1,0,0
1039604,Train,Kansas City,MO,3.0,1,6.0,0,1,10
1039662,Train,Miramar,FL,3.0,5,12.0,1,0,0
1039678,Train,Kissimmee,FL,4.0,3,5.0,1,0,0
1039802,Train,Alexandria,LA,,1,11.0,0,0,0
1040083,Train,Lakeland,FL,1.0,10,14.0,1,0,0
1040095,Train,Tarrytown,NY,5.0,6,14.0,1,0,0
1040257,Train,Lindenwold,NJ,1.0,4,7.0,1,0,0
1040288,Train,Castalian Springs,TN,3.0,4,6.0,1,1,5
1040298,Train,Durham,NC,4.0,9,13.0,1,0,0
1040351,Train,Federal Way,WA,1.0,2,3.0,0,0,0
1040477,Train,Richmond,TX,4.0,7,17.0,1,1,15
1040512,Train,Atlanta,GA,1.0,2,4.0,0,0,0
1040630,Train,Tampa,FL,3.0,6,23.0,0,1,30
1040709,Train,Lilburn,GA,3.0,5,6.0,1,0,0
1040769,Train,East Hartford,CT,1.0,4,7.0,1,0,0
1040809,Train,West Haven,CT,,7,20.0,1,0,0
1040909,Train,Waukee,IA,1.0,5,5.0,1,0,0
1040937,Train,Melbourne,FL,,10,17.0,1,0,0
1041051,Train,Columbia City,IN,3.0,8,11.0,1,0,0
1041092,Train,Cincinnati,OH,3.0,5,24.0,1,1,182
1041097,Train,Cicero,IL,1.0,5,18.0,1,0,0
1041252,Train,Houston,TX,4.0,3,5.0,0,0,0
1041362,Train,Maple Heights,OH,4.0,5,11.0,0,0,0
1041368,Train,Saint Matthews,KY,4.0,6,18.0,0,1,99
1041416,Test,Spotswood,NJ,1.0,1,3.0,1,0,0
1041424,Train,Hanover,MD,1.0,4,9.0,1,0,0
1041431,Train,Chandler,AZ,3.0,4,29.0,0,0,0
1041456,Train,Downey,CA,1.0,3,9.0,0,1,15
1041462,Train,Sheridan,OR,3.0,4,6.0,0,1,2
1041507,Train,Jacksonville,FL,5.0,4,17.0,1,0,0
1041518,Train,O Fallon,MO,4.0,2,1.0,1,0,0
1041564,Train,Phenix City,AL,1.0,3,6.0,0,0,0
1041618,Train,Ogden,UT,1.0,5,3.0,0,0,0
1041651,Train,Fairfield,OH,3.0,3,5.0,1,0,0
1041764,Train,Ashburn,VA,,8,21.0,1,1,22
1041793,Train,Knoxville,MD,,3,11.0,0,1,100
1041913,Train,Phoenix,AZ,,5,9.0,0,0,0
1041930,Train,Bakersfield,CA,4.0,3,5.0,1,0,0
1042332,Train,Hollywood,FL,1.0,3,35.0,0,1,5
1042440,Train,Louisville,KY,3.0,2,7.0,1,1,4
1042554,Train,Austin,TX,,5,6.0,1,1,15
1042637,Train,Chicago,IL,1.0,5,9.0,1,0,0
1042644,Train,Harlingen,TX,1.0,6,13.0,1,1,35
1042859,Train,Fort Worth,TX,4.0,4,3.0,0,1,2
1042860,Train,Jacksonville,FL,1.0,7,18.0,1,0,0
1042862,Train,Plano,TX,5.0,7,17.0,1,0,0
1043046,Train,White Bear Lake,MN,4.0,3,7.0,1,0,0
1043064,Train,Orlando,FL,4.0,3,3.0,0,0,0
1043236,Train,Keansburg,NJ,1.0,2,7.0,1,0,0
1043287,Train,Dolton,IL,2.0,5,19.0,1,1,10
1043352,Train,Elgin,IL,4.0,2,5.0,1,0,0
1043440,Train,Columbus,OH,1.0,2,2.0,1,0,0
1043510,Train,Dallas,TX,3.0,5,16.0,1,0,0
1043547,Train,Camden,NJ,1.0,2,4.0,0,0,0
1043611,Train,Russellville,TN,3.0,4,10.0,1,1,32
1043646,Train,Columbia,LA,2.0,10,16.0,1,1,15
1043694,Train,Barberton,OH,5.0,4,12.0,1,0,0
1043700,Train,Kinnelon,NJ,5.0,9,30.0,1,0,0
1043709,Train,Stone Mountain,GA,3.0,4,36.0,1,0,0
1044023,Train,Rock Hill,SC,3.0,4,6.0,1,0,0
1044037,Train,Phoenix,AZ,5.0,2,4.0,1,0,0
1044074,Train,Chicago,IL,4.0,3,5.0,1,0,0
1044201,Train,Shelbyville,KY,3.0,4,16.0,1,0,0
1044255,Train,Bala Cynwyd,PA,,7,16.0,0,0,0
1044283,Train,Coral Springs,FL,1.0,5,13.0,0,0,0
1044368,Train,Louisville,KY,1.0,4,13.0,1,1,12
1044491,Train,Los Angeles,CA,4.0,5,24.0,0,0,0
1044585,Train,New Orleans,LA,3.0,4,4.0,1,0,0
1044698,Train,Winthrop Harbor,IL,5.0,7,12.0,1,1,20
1044701,Train,Chicago,IL,1.0,2,18.0,1,0,0
1044820,Train,Ewing,NJ,5.0,9,13.0,1,0,0
1044891,Train,White Lake,MI,,6,15.0,1,0,0
1044991,Train,New Lenox,IL,4.0,3,25.0,0,0,0
1045020,Train,O Fallon,MO,,5,5.0,1,0,0
1045023,Train,Henderson,NV,1.0,2,6.0,1,1,3
1045064,Train,Dallas,TX,1.0,5,11.0,1,0,0
1045092,Train,Wichita Falls,TX,2.0,2,7.0,0,1,5
1045152,Train,Tacoma,WA,4.0,4,13.0,1,0,0
1045173,Train,Baltimore,MD,,2,1.0,0,0,0
1045454,Train,Kansas City,MO,1.0,3,7.0,1,0,0
1045587,Train,Baltimore,MD,1.0,9,31.0,0,0,0
1045732,Train,Saint Cloud,MN,1.0,3,7.0,1,0,0
1045894,Train,Baldwin Park,CA,1.0,7,10.0,1,0,0
1045994,Train,Zebulon,NC,1.0,5,12.0,0,1,5
1046007,Train,Orlando,FL,1.0,3,4.0,0,0,0
1046039,Train,Long Beach,CA,,3,1.0,0,0,0
1046057,Train,Springfield,VA,4.0,6,21.0,1,0,0
1046096,Train,Prather,CA,1.0,4,21.0,0,1,8
1046112,Train,Glendale,AZ,4.0,6,22.0,1,1,5
1046328,Train,Columbia,SC,5.0,9,13.0,0,1,40
1046381,Train,San Luis Obispo,CA,2.0,3,4.0,1,1,3
1046396,Train,West Orange,NJ,4.0,3,4.0,1,0,0
1046524,Train,Washington,DC,4.0,5,14.0,1,1,4
1046576,Train,Orlando,FL,,10,7.0,0,0,0
1046886,Train,Sacramento,CA,,3,10.0,0,1,5
1046987,Test,Milwaukee,WI,1.0,2,2.0,1,1,1
1046995,Train,Irmo,SC,1.0,4,10.0,0,0,0
1047210,Train,Grove City,OH,3.0,3,10.0,1,0,0
1047224,Train,Chicago,IL,1.0,2,2.0,1,0,0
1047228,Train,Ewing,NJ,,4,6.0,0,0,0
1047243,Train,Fresno,CA,,5,7.0,0,0,0
1047306,Train,Akron,OH,1.0,8,14.0,1,0,0
1047331,Train,Upland,CA,1.0,5,6.0,1,0,0
1047336,Train,Rancho Cucamonga,CA,1.0,2,6.0,1,0,0
1047356,Train,Hampton,VA,1.0,9,7.0,0,0,0
1047519,Train,Troy,MI,5.0,7,26.0,0,0,0
1047571,Train,Chicago,IL,4.0,6,11.0,0,0,0
1047610,Train,Columbus,OH,,4,7.0,0,0,0
1047651,Train,South Jordan,UT,1.0,2,11.0,0,1,6
1047686,Test,Kansas City,MO,,3,8.0,1,0,0
1047744,Train,Detroit,MI,3.0,6,8.0,0,0,0
1047750,Train,Miami,FL,4.0,3,5.0,1,0,0
1047877,Train,Brunswick,OH,3.0,4,8.0,1,1,2
1047928,Train,Conroe,TX,1.0,5,28.0,1,0,0
1047930,Train,Dallas,TX,4.0,4,4.0,1,0,0
1047932,Train,Warner Robins,GA,1.0,4,16.0,0,0,0
1047950,Train,Katy,TX,4.0,5,8.0,1,1,5
1047999,Train,Boca Raton,FL,6.0,5,16.0,1,1,10
1048099,Train,West Chicago,IL,4.0,4,2.0,1,0,0
1048143,Train,Selma,AL,3.0,3,9.0,1,1,12
1048149,Train,Naugatuck,CT,,4,6.0,1,0,0
1048322,Train,Brooklyn,NY,4.0,2,7.0,1,0,0
1048421,Train,Philadelphia,PA,4.0,3,5.0,0,0,0
1048483,Train,Detroit,MI,2.0,5,7.0,1,1,9
1048509,Train,Bakersfield,CA,,3,5.0,0,0,0
1048519,Train,Concord,NC,4.0,6,11.0,1,0,0
1048636,Train,Belmont,CA,4.0,1,8.0,0,0,0
1048649,Train,Hollywood,FL,3.0,5,4.0,1,0,0
1048852,Train,Toledo,OH,1.0,8,13.0,0,0,0
1048874,Train,Willow Spring,NC,,4,16.0,0,0,0
1048902,Train,Chicago,IL,1.0,3,4.0,1,1,5
1048906,Train,Phoenix,AZ,3.0,5,27.0,1,0,0
1048920,Train,Lawrenceville,GA,4.0,3,7.0,0,1,26
1048936,Train,Hatfield,PA,4.0,4,4.0,1,1,5
1048960,Train,North Liberty,IA,,9,14.0,1,1,20
1049036,Train,Ballwin,MO,,6,15.0,0,1,5
1049201,Train,Indianapolis,IN,3.0,6,5.0,1,1,60
1049524,Train,Senoia,GA,4.0,4,4.0,1,1,4
1049548,Train,Noblesville,IN,4.0,6,14.0,1,0,0
1049602,Train,Reston,VA,4.0,5,16.0,1,0,0
1049697,Train,Lewisville,TX,3.0,1,7.0,1,1,10
1049826,Train,Los Angeles,CA,,1,1.0,0,1,3
1049869,Train,Kent,WA,1.0,5,14.0,1,0,0
1049871,Train,Shreveport,LA,1.0,5,10.0,1,0,0
1049876,Train,Charlotte,NC,5.0,6,16.0,1,0,0
1049912,Train,Woodbridge,VA,3.0,1,0.0,0,1,1
1049916,Train,Detroit,MI,4.0,2,12.0,0,0,0
1049939,Train,Wittmann,AZ,4.0,3,11.0,0,0,0
1049958,Train,Spring,TX,1.0,4,6.0,1,0,0
1049965,Train,Minneapolis,MN,,3,11.0,0,0,0
1050118,Train,Gahanna,OH,4.0,6,8.0,1,0,0
1050141,Train,Columbus,OH,1.0,5,17.0,1,0,0
1050637,Train,Sunrise,FL,3.0,6,8.0,1,0,0
1050651,Train,Bayonne,NJ,4.0,3,5.0,1,1,8
1050693,Train,Miami,FL,3.0,5,10.0,0,1,6
1050705,Train,Aventura,FL,,3,18.0,1,1,40
1050741,Train,Reno,NV,,8,6.0,0,0,0
1050951,Train,Miami,FL,5.0,5,15.0,1,0,0
1050952,Train,Grove City,OH,5.0,2,6.0,1,0,0
1051083,Train,Elkridge,MD,5.0,10,28.0,1,1,15
1051234,Train,Manitowoc,WI,1.0,3,3.0,1,0,0
1051324,Train,Saint Louis,MO,3.0,4,7.0,0,0,0
1051452,Train,Bradenton,FL,4.0,5,27.0,0,0,0
1051556,Train,Sun City Center,FL,1.0,6,32.0,0,1,7
1051560,Train,Baldwin,NY,4.0,3,8.0,1,0,0
1051583,Train,Cibolo,TX,4.0,6,13.0,1,0,0
1051654,Train,Burlington,NC,1.0,6,19.0,1,0,0
1051757,Train,Matawan,NJ,4.0,7,7.0,1,0,0
1051763,Train,Gainesville,GA,1.0,3,10.0,0,0,0
1051886,Train,Gulf Breeze,FL,4.0,9,8.0,1,0,0
1051889,Train,Kissimmee,FL,3.0,4,12.0,0,1,6
1051935,Train,Catasauqua,PA,1.0,4,21.0,1,0,0
1052070,Train,Fort Worth,TX,1.0,10,22.0,1,0,0
1052212,Train,Mentor,OH,5.0,6,21.0,1,1,16
1052339,Test,Moreno Valley,CA,1.0,7,20.0,0,1,4
1052347,Train,Hercules,CA,,2,7.0,1,1,70
1052389,Train,Bronx,NY,4.0,5,16.0,1,0,0
1052401,Train,Hollister,CA,1.0,7,18.0,0,0,0
1052414,Train,Evanston,IL,4.0,4,11.0,1,0,0
1052508,Train,Chicago,IL,5.0,2,10.0,1,0,0
1052601,Train,Middle River,MD,4.0,4,6.0,1,0,0
1052664,Train,Lavon,TX,,4,7.0,1,0,0
1052904,Train,Trinity,AL,4.0,3,28.0,1,1,120
1053086,Train,Sammamish,WA,4.0,5,8.0,0,0,0
1053279,Train,Ontario,CA,1.0,3,9.0,1,0,0
1053523,Train,Cocoa,FL,1.0,7,27.0,0,0,0
1053641,Train,Windsor Mill,MD,5.0,3,13.0,1,0,0
1053912,Train,West Babylon,NY,1.0,5,28.0,0,0,0
1054160,Train,Libertyville,IL,,3,6.0,1,0,0
1054189,Train,Wheaton,IL,5.0,6,36.0,1,1,8
1054270,Train,Tampa,FL,3.0,3,15.0,1,0,0
1054284,Train,Lawrenceville,GA,3.0,3,11.0,1,1,2
1054294,Train,Fort Walton Beach,FL,,9,35.0,0,0,0
1054375,Train,Maricopa,AZ,4.0,6,25.0,0,0,0
1054448,Train,Cincinnati,OH,1.0,3,10.0,1,0,0
1054457,Train,Vineland,NJ,4.0,3,6.0,0,1,2
1054470,Train,San Antonio,FL,4.0,7,30.0,1,0,0
1054535,Train,Glen Burnie,MD,,3,9.0,0,0,0
1054889,Train,Paterson,NJ,3.0,3,10.0,1,1,3
1054979,Train,Chester,PA,1.0,4,32.0,1,1,25
1054981,Train,Chicago,IL,1.0,2,2.0,1,0,0
1055157,Train,Seattle,WA,5.0,3,4.0,0,0,0
1055246,Train,Irving,TX,,3,12.0,1,1,10
1055268,Train,Columbia,SC,4.0,8,8.0,0,1,5
1055305,Train,Hawthorne,NJ,4.0,9,11.0,0,1,8
1055322,Train,Honea Path,SC,1.0,5,11.0,1,0,0
1055350,Train,Memphis,TN,1.0,6,15.0,0,0,0
1055429,Train,Richmond,VA,5.0,4,12.0,1,0,0
1055592,Train,Barnegat,NJ,4.0,10,14.0,0,1,5
1055633,Train,Boynton Beach,FL,4.0,6,19.0,0,0,0
1056149,Train,Charlotte,NC,4.0,3,17.0,1,0,0
1056165,Train,Wyandanch,NY,1.0,3,7.0,0,1,8
1056172,Train,Houston,TX,5.0,10,10.0,1,0,0
1056224,Train,Allentown,PA,4.0,5,11.0,1,1,15
1056282,Train,Tigard,OR,4.0,4,7.0,1,0,0
1056503,Train,Winston Salem,NC,1.0,4,11.0,1,1,5
1056511,Train,Kerman,CA,1.0,3,40.0,1,1,150
1056562,Train,Riverview,FL,3.0,5,39.0,0,1,10
1056718,Train,Blue Island,IL,1.0,4,9.0,1,0,0
1056770,Train,Modesto,CA,1.0,6,13.0,1,0,0
1056780,Train,Brick,NJ,4.0,6,20.0,0,0,0
1056800,Train,Miami,FL,4.0,3,10.0,1,1,5
1056914,Train,Homestead,FL,4.0,5,10.0,1,0,0
1056921,Train,Miami,FL,4.0,3,9.0,1,0,0
1057021,Train,Corpus Christi,TX,4.0,3,12.0,0,0,0
1057302,Train,Olive Branch,MS,4.0,8,38.0,0,1,86
1057461,Train,Bellwood,IL,1.0,2,6.0,1,0,0
1057463,Train,Braselton,GA,5.0,5,9.0,0,1,10
1057510,Train,Wichita,KS,,4,6.0,1,1,2
1057516,Train,Harker Heights,TX,4.0,2,3.0,0,0,0
1057591,Train,Orlando,FL,,3,16.0,0,0,0
1057602,Train,Indianapolis,IN,4.0,2,7.0,1,0,0
1057729,Train,Philadelphia,PA,4.0,4,8.0,1,0,0
1057742,Train,Brooklyn,NY,5.0,5,16.0,1,1,40
1057829,Train,Montgomery,TX,4.0,8,23.0,1,0,0
1057830,Train,Friendswood,TX,4.0,2,2.0,1,0,0
1057856,Train,Sun Valley,CA,3.0,9,18.0,1,1,10
1057945,Train,New Lenox,IL,1.0,2,18.0,1,1,10
1057962,Train,Pasadena,MD,,3,3.0,0,0,0
1057994,Train,White Bear Lake,MN,,6,15.0,1,0,0
1058034,Train,Smyrna,TN,3.0,4,8.0,1,0,0
1058069,Train,Charlotte,NC,4.0,6,11.0,0,1,40
1058097,Train,Lake Mary,FL,1.0,7,2.0,1,0,0
1058215,Train,Philadelphia,PA,5.0,5,3.0,0,0,0
1058447,Train,Baltimore,MD,5.0,10,11.0,1,0,0
1058480,Train,Hebron,OH,4.0,4,12.0,1,0,0
1058573,Train,Homestead,FL,2.0,1,4.0,0,0,0
1058590,Train,Acworth,GA,5.0,6,10.0,0,0,0
1058618,Train,Fort Worth,TX,5.0,10,9.0,1,0,0
1058744,Train,Mesa,AZ,1.0,2,6.0,1,0,0
1058762,Train,Tampa,FL,3.0,5,16.0,1,1,50
1058912,Train,South Pasadena,CA,4.0,5,21.0,1,0,0
1058921,Train,Dammeron Valley,UT,4.0,9,35.0,1,0,0
1059107,Train,Brooklyn,NY,1.0,3,5.0,0,0,0
1059219,Train,Saint Albans,NY,4.0,8,11.0,1,0,0
1059230,Train,Indianapolis,IN,1.0,3,2.0,1,0,0
1059273,Train,Wilmington,DE,1.0,4,3.0,1,0,0
1059300,Train,Virginia Beach,VA,5.0,7,6.0,1,0,0
1059354,Train,San Antonio,TX,,2,19.0,1,0,0
1059437,Train,Quinlan,TX,,7,12.0,1,0,0
1059558,Train,Parker,CO,,4,15.0,1,0,0
1059649,Train,Tampa,FL,4.0,4,15.0,1,0,0
1059689,Train,Jay,FL,4.0,7,6.0,0,0,0
1060043,Train,Tuscaloosa,AL,4.0,6,9.0,1,1,5
1060444,Train,San Diego,CA,3.0,5,11.0,1,1,12
1060471,Train,Corpus Christi,TX,4.0,5,9.0,1,0,0
1060486,Train,Brooklyn,NY,5.0,5,18.0,0,0,0
1060652,Test,Miami Beach,FL,5.0,1,2.0,1,0,0
1060673,Train,Greensboro,NC,,5,8.0,1,0,0
1060748,Train,Conroe,TX,1.0,3,5.0,0,0,0
1060882,Train,Plano,TX,5.0,6,15.0,1,0,0
1060973,Train,Mount Juliet,TN,1.0,5,4.0,0,0,0
1061163,Train,Statesville,NC,3.0,2,17.0,1,0,0
1061166,Train,Jacksonville,FL,3.0,7,10.0,1,0,0
1061206,Train,Jefferson,MA,,5,21.0,1,1,80
1061252,Train,Leesburg,VA,1.0,4,7.0,1,0,0
1061314,Train,San Antonio,TX,1.0,5,6.0,1,0,0
1061352,Train,Cape Coral,FL,1.0,3,4.0,0,0,0
1061402,Train,Bellwood,IL,1.0,5,11.0,1,0,0
1061410,Train,Mount Laurel,NJ,2.0,1,0.0,0,1,3
1061425,Train,Rogers,AR,4.0,4,3.0,1,0,0
1061506,Train,Carencro,LA,4.0,4,18.0,0,0,0
1061591,Train,Houston,TX,6.0,6,37.0,1,1,170
1061701,Train,Newark,DE,4.0,4,14.0,0,0,0
1061746,Train,Salinas,CA,1.0,3,4.0,0,0,0
1061893,Train,Vienna,VA,4.0,3,11.0,1,0,0
1062020,Train,Chicago,IL,1.0,4,11.0,0,1,15
1062030,Train,Las Vegas,NV,3.0,7,12.0,1,0,0
1062048,Train,Riverside,CA,4.0,2,6.0,1,1,2
1062094,Train,Raytown,MO,4.0,4,3.0,1,0,0
1062162,Train,Dayton,OH,4.0,4,11.0,1,0,0
1062290,Train,Pitman,NJ,4.0,10,9.0,1,0,0
1062347,Train,Kansas City,MO,1.0,5,8.0,0,1,20
1062374,Train,Rosenberg,TX,1.0,6,31.0,0,1,30
1062601,Train,Oceanside,CA,5.0,3,13.0,0,0,0
1062699,Train,Lehigh Acres,FL,3.0,2,5.0,1,0,0
1062734,Train,Charlotte,NC,4.0,7,16.0,1,0,0
1062849,Train,Fort Washington,MD,4.0,6,13.0,1,0,0
1062911,Train,Lanesville,IN,1.0,2,5.0,0,0,0
1063057,Train,Fort Worth,TX,1.0,6,6.0,0,0,0
1063074,Train,Allentown,PA,4.0,7,7.0,1,1,5
1063142,Train,Kissimmee,FL,4.0,2,19.0,0,0,0
1063152,Train,Phoenix,AZ,2.0,8,11.0,0,0,0
1063235,Train,Coral Springs,FL,5.0,9,21.0,1,0,0
1063305,Train,Jacksonville,FL,4.0,5,25.0,0,0,0
1063408,Train,Brunswick,OH,1.0,8,21.0,1,1,5
1063594,Train,Miami,FL,,5,17.0,1,0,0
1063690,Train,Columbus,GA,1.0,4,9.0,1,0,0
1063783,Train,Greensboro,NC,4.0,8,8.0,1,1,20
1063988,Train,Ferguson,MO,4.0,5,23.0,1,1,25
1064036,Train,Henderson,NV,4.0,4,13.0,1,0,0
1064119,Train,Pensacola,FL,,5,23.0,1,0,0
1064124,Train,Marietta,GA,3.0,6,20.0,1,1,2
1064145,Train,Portland,IN,3.0,3,32.0,0,0,0
1064209,Train,Tampa,FL,1.0,6,15.0,0,0,0
1064250,Train,Wake Village,TX,3.0,6,15.0,1,1,6
1064312,Train,Hammond,IN,5.0,3,11.0,1,0,0
1064409,Train,Sarasota,FL,3.0,7,20.0,1,1,40
1064546,Train,Manassas Park,VA,1.0,3,12.0,0,0,0
1064728,Train,Albany,GA,4.0,10,9.0,1,1,45
1064773,Train,Lexington,KY,4.0,8,6.0,1,0,0
1064845,Train,Winsted,MN,3.0,4,8.0,0,0,0
1064850,Train,Birmingham,AL,1.0,5,29.0,0,0,0
1064974,Train,Modesto,CA,3.0,4,5.0,1,0,0
1065017,Train,Highland Springs,VA,4.0,3,12.0,1,0,0
1065090,Train,Jackson,MS,,2,11.0,1,0,0
1065105,Train,West Palm Beach,FL,4.0,2,2.0,0,0,0
1065247,Train,Birmingham,AL,1.0,4,13.0,0,0,0
1065249,Train,Memphis,TN,1.0,3,2.0,0,1,4
1065253,Train,Clovis,CA,4.0,4,4.0,0,0,0
1065289,Train,Mountain View,AR,4.0,5,9.0,1,0,0
1065439,Train,Ridley Park,PA,4.0,3,9.0,1,0,0
1065465,Train,Stockton,CA,,5,10.0,1,0,0
1065559,Train,North Hollywood,CA,3.0,4,10.0,1,1,14
1065573,Train,Houston,TX,1.0,2,8.0,1,0,0
1065632,Train,Kansas City,MO,3.0,4,23.0,1,0,0
1065669,Train,Feasterville Trevose,PA,3.0,3,14.0,0,0,0
1066173,Train,Avalon,PA,4.0,4,6.0,0,0,0
1066205,Train,Wilmington,DE,1.0,6,15.0,1,1,5
1066270,Train,Whitehall,PA,1.0,3,6.0,0,0,0
1066279,Train,Pittsburgh,PA,1.0,4,7.0,1,0,0
1066341,Test,Tampa,FL,,3,5.0,0,0,0
1066417,Train,Marion,SC,1.0,4,7.0,1,0,0
1066454,Train,Parkville,MO,4.0,6,20.0,0,1,32
1066464,Train,Saint Paul,MN,1.0,2,20.0,1,1,2
1066600,Train,Lantana,FL,4.0,4,6.0,0,0,0
1066607,Train,Yonkers,NY,4.0,7,31.0,0,1,5
1066675,Test,Charles Town,WV,4.0,6,14.0,1,0,0
1066758,Train,Miami,FL,4.0,3,6.0,1,1,10
1066806,Train,North Branch,MI,1.0,6,26.0,1,1,110
1066911,Train,Lawrence,MA,4.0,2,3.0,1,1,6
1066988,Train,Herndon,VA,3.0,6,9.0,0,1,5
1067094,Train,Orlando,FL,3.0,6,10.0,1,0,0
1067414,Train,Jersey City,NJ,1.0,4,8.0,0,0,0
1067448,Test,Arlington,TX,,6,7.0,1,1,10
1067600,Train,Utica,MI,4.0,5,17.0,1,0,0
1067707,Train,Shannon,MS,1.0,6,32.0,0,0,0
1067757,Train,New Milford,CT,1.0,7,10.0,0,1,25
1067764,Train,Bedford,IN,4.0,4,15.0,1,1,14
1067769,Train,Kings Park,NY,,1,2.0,1,0,0
1068152,Train,Bluffton,SC,5.0,5,27.0,0,1,2
1068177,Train,Tinley Park,IL,4.0,2,3.0,1,0,0
1068255,Train,Columbus,GA,1.0,5,8.0,0,0,0
1068345,Train,Gladstone,MO,1.0,4,11.0,1,0,0
1068352,Train,Odessa,TX,1.0,6,10.0,1,0,0
1068477,Train,Fresno,CA,4.0,4,12.0,1,0,0
1068553,Train,Krum,TX,1.0,3,5.0,0,1,4
1068679,Train,Apopka,FL,1.0,6,13.0,0,0,0
1068723,Train,Garfield Heights,OH,,2,4.0,1,0,0
1068795,Train,Fort Hood,TX,1.0,6,7.0,1,0,0
1068826,Train,Columbia,SC,4.0,4,1.0,0,0,0
1068912,Train,Monroe,NC,1.0,3,12.0,1,1,5
1069013,Train,Tempe,AZ,3.0,4,37.0,0,1,3
1069198,Train,South Newfane,VT,4.0,5,6.0,0,0,0
1069317,Train,Bryant,AL,5.0,10,38.0,1,0,0
1069322,Train,Pompano Beach,FL,1.0,5,7.0,0,1,5
1069336,Train,Baltimore,MD,5.0,2,14.0,0,1,13
1069495,Train,Greenville,SC,1.0,2,1.0,0,0,0
1069573,Train,Stockbridge,GA,6.0,4,11.0,0,0,0
1069621,Train,Barto,PA,4.0,6,19.0,1,0,0
1069667,Train,Kansas City,MO,1.0,4,6.0,1,0,0
1069709,Train,Round Rock,TX,,3,11.0,1,1,80
1070066,Train,Florissant,MO,3.0,4,17.0,1,1,30
1070209,Train,Plainfield,IN,3.0,6,8.0,0,0,0
1070429,Train,Atlanta,GA,4.0,6,10.0,0,1,30
1070469,Train,Indianapolis,IN,1.0,5,13.0,0,1,30
1070481,Train,Columbus,OH,4.0,7,21.0,1,0,0
1070630,Train,Jamaica,NY,3.0,3,21.0,0,0,0
1070652,Train,San Bernardino,CA,,3,5.0,0,0,0
1070809,Train,Winter Park,FL,1.0,4,2.0,0,1,4
1070835,Train,Bedford,IN,1.0,4,9.0,0,1,10
1070951,Train,Jacksonville,FL,1.0,7,7.0,0,0,0
1071018,Train,Columbia,SC,1.0,4,23.0,1,1,20
1071023,Train,Saint Charles,IL,,10,23.0,1,1,15
1071026,Train,Boynton Beach,FL,4.0,5,24.0,1,0,0
1071109,Train,King,NC,1.0,9,18.0,0,1,10
1071214,Train,Spring,TX,4.0,6,13.0,1,0,0
1071351,Train,Addison,TX,5.0,4,6.0,0,0,0
1071527,Train,Bellevue,NE,3.0,6,9.0,1,1,10
1071640,Train,Edison,NJ,1.0,4,9.0,1,0,0
1071687,Train,Jeffersonville,IN,3.0,2,9.0,1,0,0
1071743,Test,Diamond Bar,CA,3.0,9,28.0,1,0,0
1071797,Train,Redmond,WA,5.0,5,13.0,0,1,400
1071844,Train,Chicago,IL,,5,24.0,1,0,0
1071890,Train,Mount Dora,FL,,5,10.0,0,0,0
1071909,Train,Roswell,NM,1.0,2,11.0,0,1,150
1071926,Train,Pompano Beach,FL,1.0,5,25.0,0,0,0
1072023,Train,Tulsa,OK,1.0,7,16.0,1,1,7
1072025,Train,Grandview,MO,4.0,4,8.0,1,0,0
1072155,Train,Mount Pleasant,SC,1.0,4,10.0,0,0,0
1072169,Train,Foxworth,MS,1.0,5,10.0,0,0,0
1072237,Train,Spring Grove,IL,1.0,5,19.0,1,1,10
1072267,Train,Detroit,MI,3.0,4,13.0,1,0,0
1072305,Train,Riverview,FL,4.0,4,5.0,1,1,25
1072352,Train,Stockbridge,GA,4.0,5,12.0,0,0,0
1072376,Train,El Paso,TX,1.0,6,9.0,0,0,0
1072454,Train,Tampa,FL,,7,14.0,1,1,20
1072603,Train,Charlotte,NC,4.0,5,4.0,1,0,0
1072751,Train,Saint Johns,FL,1.0,2,4.0,1,0,0
1072816,Train,Stratford,CT,4.0,6,35.0,1,0,0
1072868,Train,Orlando,FL,5.0,6,22.0,0,1,700
1073024,Train,McCleary,WA,2.0,10,11.0,0,1,15
1073271,Train,Odenton,MD,4.0,4,4.0,1,0,0
1073409,Train,Bel Air,MD,,4,6.0,1,0,0
1073447,Train,Memphis,TN,1.0,4,3.0,0,0,0
1073474,Train,Edmond,OK,4.0,4,7.0,1,0,0
1073713,Train,Brooklyn,NY,1.0,3,18.0,1,1,2
1073855,Train,Allentown,PA,1.0,3,14.0,0,1,2
1073897,Train,Woods Cross,UT,5.0,7,17.0,1,0,0
1074038,Train,Marlboro,NJ,5.0,3,5.0,0,0,0
